5,0.0
1,Interface-Out,828.38
4,Interface-In,828.38
4,Interface-Out,829.32
7,Output,829.32
0,Interface-Out,830.23
2,Interface-In,830.23
4,Interface-Out,832.22
7,Output,832.22
8,Storage,833.7
1,Interface-In,833.7
0,Interface-Out,834.93
2,Interface-In,834.93
2,Interface-Out,836.28
4,Interface-In,836.28
1,Interface-Out,837.36
3,Interface-In,837.36
8,Storage,838.38
1,Interface-In,838.38
6,Input,838.81
8,Storage,838.81
0,Interface-Out,840.45
2,Interface-In,840.45
2,Interface-Out,841.05
4,Interface-In,841.05
1,Interface-Out,841.85
3,Interface-In,841.85
3,Interface-Out,843.17
4,Interface-In,843.17
6,Input,843.85
8,Storage,843.85
4,Interface-Out,845.29
7,Output,845.29
2,Interface-Out,846.27
4,Interface-In,846.27
6,Input,847.18
8,Storage,847.18
1,Interface-Out,850.83
3,Interface-In,850.83
4,Interface-Out,851.36
7,Output,851.36
8,Storage,852.27
1,Interface-In,852.27
4,Interface-Out,853.85
7,Output,853.85
1,Interface-Out,855.32
3,Interface-In,855.32
6,Input,856.15
8,Storage,856.15
4,Interface-Out,857.38
7,Output,857.38
4,Interface-Out,859.51
7,Output,859.51
3,Interface-Out,861.44
4,Interface-In,861.44
2,Interface-Out,862.35
4,Interface-In,862.35
1,Interface-Out,864.3
3,Interface-In,864.3
6,Input,865.17
1,Interface-In,865.17
6,Input,866.27
0,Interface-In,866.27
0,Interface-Out,867.3
2,Interface-In,867.3
4,Interface-Out,868.1
7,Output,868.1
6,Input,869.62
1,Interface-In,869.62
4,Interface-Out,870.76
7,Output,870.76
0,Interface-Out,872.37
2,Interface-In,872.37
1,Interface-Out,873.28
7,Output,873.28
8,Storage,874.11
1,Interface-In,874.11
4,Interface-Out,876.42
7,Output,876.42
0,Interface-Out,877.49
2,Interface-In,877.49
2,Interface-Out,878.55
4,Interface-In,878.55
4,Interface-Out,879.25
7,Output,879.25
4,Interface-Out,882.08
7,Output,882.08
6,Input,883.21
1,Interface-In,883.21
4,Interface-Out,885.18
7,Output,885.18
1,Interface-Out,886.75
3,Interface-In,886.75
6,Input,887.58
8,Storage,887.58
3,Interface-Out,888.81
4,Interface-In,888.81
2,Interface-Out,889.35
4,Interface-In,889.35
6,Input,890.37
0,Interface-In,890.37
8,Storage,891.83
1,Interface-In,891.83
3,Interface-Out,892.77
4,Interface-In,892.77
0,Interface-Out,893.65
2,Interface-In,893.65
2,Interface-Out,895.02
4,Interface-In,895.02
4,Interface-Out,895.75
7,Output,895.75
3,Interface-Out,897.36
4,Interface-In,897.36
0,Interface-Out,898.77
2,Interface-In,898.77
2,Interface-Out,899.61
4,Interface-In,899.61
4,Interface-Out,901.82
7,Output,901.82
4,Interface-Out,904.24
7,Output,904.24
4,Interface-Out,907.13
7,Output,907.13
0,Interface-Out,909.61
2,Interface-In,909.61
2,Interface-Out,910.44
4,Interface-In,910.44
4,Interface-Out,912.73
7,Output,912.73
0,Interface-Out,914.73
2,Interface-In,914.73
4,Interface-Out,915.66
7,Output,915.66
1,Interface-Out,917.73
3,Interface-In,917.73
6,Input,918.56
8,Storage,918.56
4,Interface-Out,919.86
7,Output,919.86
2,Interface-Out,920.89
4,Interface-In,920.89
1,Interface-Out,922.22
3,Interface-In,922.22
6,Input,923.37
0,Interface-In,923.37
4,Interface-Out,925.36
7,Output,925.36
1,Interface-Out,926.71
7,Output,926.71
4,Interface-Out,928.19
7,Output,928.19
0,Interface-Out,930.69
2,Interface-In,930.69
1,Interface-Out,931.52
3,Interface-In,931.52
6,Input,932.11
8,Storage,932.11
4,Interface-Out,934.19
7,Output,934.19
1,Interface-Out,935.69
3,Interface-In,935.69
8,Storage,936.52
1,Interface-In,936.52
2,Interface-Out,936.95
4,Interface-In,936.95
3,Interface-Out,937.58
4,Interface-In,937.58
1,Interface-Out,940.18
3,Interface-In,940.18
6,Input,940.77
8,Storage,940.77
3,Interface-Out,942.0
4,Interface-In,942.0
2,Interface-Out,942.54
4,Interface-In,942.54
4,Interface-Out,944.04
7,Output,944.04
8,Storage,945.2
1,Interface-In,945.2
6,Input,946.1
0,Interface-In,946.1
4,Interface-Out,947.14
7,Output,947.14
2,Interface-Out,948.03
4,Interface-In,948.03
1,Interface-Out,949.16
7,Output,949.16
6,Input,949.99
8,Storage,949.99
6,Input,951.1
0,Interface-In,951.1
6,Input,952.54
0,Interface-In,952.54
6,Input,953.54
0,Interface-In,953.54
8,Storage,954.54
1,Interface-In,954.54
4,Interface-Out,955.3
7,Output,955.3
1,Interface-Out,958.14
4,Interface-In,958.14
6,Input,958.97
1,Interface-In,958.97
0,Interface-Out,962.5
2,Interface-In,962.5
6,Input,963.12
1,Interface-In,963.12
6,Input,964.22
0,Interface-In,964.22
1,Interface-Out,967.12
4,Interface-In,967.12
0,Interface-Out,967.71
2,Interface-In,967.71
2,Interface-Out,968.36
4,Interface-In,968.36
6,Input,969.04
0,Interface-In,969.04
4,Interface-Out,971.34
7,Output,971.34
6,Input,972.23
8,Storage,972.23
0,Interface-Out,973.34
2,Interface-In,973.34
4,Interface-Out,974.17
7,Output,974.17
1,Interface-Out,976.1
7,Output,976.1
4,Interface-Out,977.17
7,Output,977.17
0,Interface-Out,978.39
2,Interface-In,978.39
4,Interface-Out,979.76
7,Output,979.76
8,Storage,981.18
1,Interface-In,981.18
4,Interface-Out,982.66
7,Output,982.66
0,Interface-Out,983.78
2,Interface-In,983.78
1,Interface-Out,985.08
4,Interface-In,985.08
6,Input,985.67
8,Storage,985.67
4,Interface-Out,988.25
7,Output,988.25
1,Interface-Out,989.57
7,Output,989.57
4,Interface-Out,991.27
7,Output,991.27
4,Interface-Out,993.91
7,Output,993.91
6,Input,995.04
8,Storage,995.04
6,Input,996.16
0,Interface-In,996.16
6,Input,997.32
0,Interface-In,997.32
1,Interface-Out,998.55
7,Output,998.55
6,Input,999.38
8,Storage,999.38
3,Interface-Out,1000.49
4,Interface-In,1000.49
2,Interface-Out,1001.7
4,Interface-In,1001.7
1,Interface-Out,1003.04
3,Interface-In,1003.04
6,Input,1003.63
8,Storage,1003.63
0,Interface-Out,1004.86
2,Interface-In,1004.86
2,Interface-Out,1006.19
4,Interface-In,1006.19
1,Interface-Out,1007.53
4,Interface-In,1007.53
8,Storage,1008.12
1,Interface-In,1008.12
6,Input,1008.55
8,Storage,1008.55
0,Interface-Out,1010.38
2,Interface-In,1010.38
2,Interface-Out,1010.97
4,Interface-In,1010.97
1,Interface-Out,1012.02
3,Interface-In,1012.02
6,Input,1012.61
8,Storage,1012.61
4,Interface-Out,1013.84
7,Output,1013.84
6,Input,1015.04
0,Interface-In,1015.04
0,Interface-Out,1015.99
2,Interface-In,1015.99
1,Interface-Out,1016.79
4,Interface-In,1016.79
2,Interface-Out,1017.37
4,Interface-In,1017.37
3,Interface-Out,1018.05
4,Interface-In,1018.05
6,Input,1018.73
0,Interface-In,1018.73
4,Interface-Out,1019.8
7,Output,1019.8
1,Interface-Out,1021.0
3,Interface-In,1021.0
4,Interface-Out,1021.83
7,Output,1021.83
2,Interface-Out,1022.73
4,Interface-In,1022.73
4,Interface-Out,1024.65
7,Output,1024.65
8,Storage,1026.08
1,Interface-In,1026.08
0,Interface-Out,1026.98
2,Interface-In,1026.98
4,Interface-Out,1027.6
7,Output,1027.6
6,Input,1028.5
0,Interface-In,1028.5
1,Interface-Out,1029.98
4,Interface-In,1029.98
4,Interface-Out,1030.57
7,Output,1030.57
3,Interface-Out,1031.64
4,Interface-In,1031.64
2,Interface-Out,1032.82
4,Interface-In,1032.82
1,Interface-Out,1034.47
3,Interface-In,1034.47
6,Input,1035.06
8,Storage,1035.06
0,Interface-Out,1036.91
2,Interface-In,1036.91
2,Interface-Out,1038.4
4,Interface-In,1038.4
1,Interface-Out,1039.08
4,Interface-In,1039.08
8,Storage,1039.67
1,Interface-In,1039.67
3,Interface-Out,1040.28
4,Interface-In,1040.28
4,Interface-Out,1041.63
7,Output,1041.63
2,Interface-Out,1042.99
4,Interface-In,1042.99
8,Storage,1043.9
1,Interface-In,1043.9
4,Interface-Out,1044.46
7,Output,1044.46
4,Interface-Out,1047.29
7,Output,1047.29
8,Storage,1048.43
1,Interface-In,1048.43
2,Interface-Out,1049.33
4,Interface-In,1049.33
4,Interface-Out,1050.06
7,Output,1050.06
1,Interface-Out,1052.43
7,Output,1052.43
2,Interface-Out,1053.5
4,Interface-In,1053.5
6,Input,1054.4
8,Storage,1054.4
6,Input,1055.64
0,Interface-In,1055.64
6,Input,1056.8
0,Interface-In,1056.8
6,Input,1057.8
8,Storage,1057.8
4,Interface-Out,1061.38
7,Output,1061.38
8,Storage,1062.14
1,Interface-In,1062.14
3,Interface-Out,1063.04
4,Interface-In,1063.04
4,Interface-Out,1064.41
7,Output,1064.41
1,Interface-Out,1065.9
7,Output,1065.9
4,Interface-Out,1067.34
7,Output,1067.34
1,Interface-Out,1070.39
3,Interface-In,1070.39
6,Input,1071.22
8,Storage,1071.22
1,Interface-Out,1074.88
4,Interface-In,1074.88
3,Interface-Out,1076.44
4,Interface-In,1076.44
2,Interface-Out,1077.2
4,Interface-In,1077.2
4,Interface-Out,1079.04
7,Output,1079.04
8,Storage,1079.94
1,Interface-In,1079.94
6,Input,1080.84
0,Interface-In,1080.84
4,Interface-Out,1081.88
7,Output,1081.88
1,Interface-Out,1083.86
4,Interface-In,1083.86
4,Interface-Out,1084.69
7,Output,1084.69
0,Interface-Out,1087.1
2,Interface-In,1087.1
2,Interface-Out,1087.93
4,Interface-In,1087.93
6,Input,1088.97
1,Interface-In,1088.97
6,Input,1090.1
0,Interface-In,1090.1
6,Input,1091.13
0,Interface-In,1091.13
0,Interface-Out,1092.56
2,Interface-In,1092.56
4,Interface-Out,1093.36
7,Output,1093.36
6,Input,1094.26
8,Storage,1094.26
4,Interface-Out,1096.02
7,Output,1096.02
1,Interface-Out,1097.33
3,Interface-In,1097.33
8,Storage,1098.16
1,Interface-In,1098.16
2,Interface-Out,1098.59
4,Interface-In,1098.59
3,Interface-Out,1099.22
4,Interface-In,1099.22
4,Interface-Out,1099.9
7,Output,1099.9
4,Interface-Out,1101.68
7,Output,1101.68
6,Input,1102.81
8,Storage,1102.81
2,Interface-Out,1103.92
4,Interface-In,1103.92
4,Interface-Out,1104.51
7,Output,1104.51
1,Interface-Out,1106.31
7,Output,1106.31
4,Interface-Out,1107.38
7,Output,1107.38
2,Interface-Out,1109.03
4,Interface-In,1109.03
4,Interface-Out,1110.1
7,Output,1110.1
8,Storage,1111.39
1,Interface-In,1111.39
4,Interface-Out,1112.93
7,Output,1112.93
2,Interface-Out,1114.29
4,Interface-In,1114.29
1,Interface-Out,1115.29
3,Interface-In,1115.29
6,Input,1115.88
8,Storage,1115.88
3,Interface-Out,1117.11
4,Interface-In,1117.11
6,Input,1117.65
0,Interface-In,1117.65
0,Interface-Out,1119.16
2,Interface-In,1119.16
1,Interface-Out,1119.96
4,Interface-In,1119.96
6,Input,1120.54
8,Storage,1120.54
4,Interface-Out,1121.78
7,Output,1121.78
1,Interface-Out,1124.27
4,Interface-In,1124.27
0,Interface-Out,1125.1
2,Interface-In,1125.1
2,Interface-Out,1125.75
4,Interface-In,1125.75
4,Interface-Out,1127.15
7,Output,1127.15
1,Interface-Out,1128.76
3,Interface-In,1128.76
6,Input,1129.59
8,Storage,1129.59
2,Interface-Out,1131.08
4,Interface-In,1131.08
4,Interface-Out,1132.81
7,Output,1132.81
8,Storage,1133.71
1,Interface-In,1133.71
3,Interface-Out,1134.81
4,Interface-In,1134.81
4,Interface-Out,1135.64
7,Output,1135.64
1,Interface-Out,1137.74
7,Output,1137.74
4,Interface-Out,1138.81
7,Output,1138.81
0,Interface-Out,1140.3
2,Interface-In,1140.3
4,Interface-Out,1141.3
7,Output,1141.3
1,Interface-Out,1142.23
3,Interface-In,1142.23
6,Input,1143.06
8,Storage,1143.06
4,Interface-Out,1144.29
7,Output,1144.29
0,Interface-Out,1145.69
2,Interface-In,1145.69
1,Interface-Out,1146.72
3,Interface-In,1146.72
8,Storage,1147.31
1,Interface-In,1147.31
6,Input,1147.74
8,Storage,1147.74
4,Interface-Out,1149.95
7,Output,1149.95
0,Interface-Out,1150.94
2,Interface-In,1150.94
2,Interface-Out,1151.77
4,Interface-In,1151.77
4,Interface-Out,1152.55
7,Output,1152.55
6,Input,1153.46
0,Interface-In,1153.46
6,Input,1154.54
0,Interface-In,1154.54
1,Interface-Out,1155.7
3,Interface-In,1155.7
8,Storage,1156.29
1,Interface-In,1156.29
0,Interface-Out,1156.72
2,Interface-In,1156.72
3,Interface-Out,1157.34
4,Interface-In,1157.34
4,Interface-Out,1158.21
7,Output,1158.21
1,Interface-Out,1160.19
7,Output,1160.19
6,Input,1161.26
8,Storage,1161.26
6,Input,1162.37
0,Interface-In,1162.37
0,Interface-Out,1163.54
2,Interface-In,1163.54
1,Interface-Out,1164.68
7,Output,1164.68
6,Input,1165.51
8,Storage,1165.51
4,Interface-Out,1166.77
7,Output,1166.77
0,Interface-Out,1167.53
2,Interface-In,1167.53
4,Interface-Out,1169.53
7,Output,1169.53
2,Interface-Out,1170.44
4,Interface-In,1170.44
0,Interface-Out,1172.36
2,Interface-In,1172.36
2,Interface-Out,1174.05
4,Interface-In,1174.05
4,Interface-Out,1175.5
7,Output,1175.5
0,Interface-Out,1177.74
2,Interface-In,1177.74
2,Interface-Out,1178.64
4,Interface-In,1178.64
4,Interface-Out,1180.85
7,Output,1180.85
0,Interface-Out,1183.06
2,Interface-In,1183.06
2,Interface-Out,1183.89
4,Interface-In,1183.89
8,Storage,1188.13
1,Interface-In,1188.13
0,Interface-Out,1188.57
2,Interface-In,1188.57
1,Interface-Out,1189.19
3,Interface-In,1189.19
2,Interface-Out,1189.77
4,Interface-In,1189.77
1,Interface-Out,1192.78
3,Interface-In,1192.78
6,Input,1193.37
8,Storage,1193.37
2,Interface-Out,1194.6
4,Interface-In,1194.6
3,Interface-Out,1195.14
4,Interface-In,1195.14
6,Input,1195.82
0,Interface-In,1195.82
1,Interface-Out,1197.27
4,Interface-In,1197.27
6,Input,1197.86
0,Interface-In,1197.86
0,Interface-Out,1198.96
2,Interface-In,1198.96
2,Interface-Out,1199.76
4,Interface-In,1199.76
4,Interface-Out,1201.6
7,Output,1201.6
1,Interface-Out,1202.51
3,Interface-In,1202.51
0,Interface-Out,1204.31
2,Interface-In,1204.31
2,Interface-Out,1204.98
4,Interface-In,1204.98
6,Input,1205.66
8,Storage,1205.66
6,Input,1206.89
0,Interface-In,1206.89
3,Interface-Out,1208.56
4,Interface-In,1208.56
8,Storage,1210.09
1,Interface-In,1210.09
4,Interface-Out,1210.52
7,Output,1210.52
2,Interface-Out,1211.38
4,Interface-In,1211.38
4,Interface-Out,1213.06
7,Output,1213.06
1,Interface-Out,1215.23
4,Interface-In,1215.23
0,Interface-Out,1216.06
2,Interface-In,1216.06
4,Interface-Out,1216.71
7,Output,1216.71
4,Interface-Out,1218.58
7,Output,1218.58
1,Interface-Out,1219.72
4,Interface-In,1219.72
6,Input,1220.55
0,Interface-In,1220.55
4,Interface-Out,1221.61
7,Output,1221.61
0,Interface-Out,1222.51
2,Interface-In,1222.51
6,Input,1224.21
1,Interface-In,1224.21
4,Interface-Out,1227.0
7,Output,1227.0
8,Storage,1227.91
1,Interface-In,1227.91
1,Interface-Out,1228.81
4,Interface-In,1228.81
0,Interface-Out,1229.51
2,Interface-In,1229.51
3,Interface-Out,1230.16
4,Interface-In,1230.16
8,Storage,1232.73
1,Interface-In,1232.73
6,Input,1233.16
8,Storage,1233.16
2,Interface-Out,1235.38
4,Interface-In,1235.38
0,Interface-Out,1236.71
2,Interface-In,1236.71
1,Interface-Out,1237.55
7,Output,1237.55
6,Input,1238.37
8,Storage,1238.37
4,Interface-Out,1241.15
7,Output,1241.15
0,Interface-Out,1242.03
2,Interface-In,1242.03
6,Input,1242.85
1,Interface-In,1242.85
4,Interface-Out,1244.08
7,Output,1244.08
1,Interface-Out,1246.53
3,Interface-In,1246.53
6,Input,1247.35
8,Storage,1247.35
2,Interface-Out,1248.59
4,Interface-In,1248.59
1,Interface-Out,1251.02
7,Output,1251.02
3,Interface-Out,1252.58
4,Interface-In,1252.58
4,Interface-Out,1253.48
7,Output,1253.48
2,Interface-Out,1254.7
4,Interface-In,1254.7
4,Interface-Out,1257.11
7,Output,1257.11
4,Interface-Out,1259.88
7,Output,1259.88
6,Input,1261.01
8,Storage,1261.01
4,Interface-Out,1262.81
7,Output,1262.81
1,Interface-Out,1264.49
7,Output,1264.49
6,Input,1265.55
8,Storage,1265.55
6,Input,1266.67
0,Interface-In,1266.67
1,Interface-Out,1268.98
4,Interface-In,1268.98
4,Interface-Out,1270.26
7,Output,1270.26
0,Interface-Out,1271.17
2,Interface-In,1271.17
4,Interface-Out,1273.19
7,Output,1273.19
8,Storage,1277.22
1,Interface-In,1277.22
1,Interface-Out,1278.12
3,Interface-In,1278.12
6,Input,1278.82
0,Interface-In,1278.82
3,Interface-Out,1279.89
4,Interface-In,1279.89
0,Interface-Out,1280.55
2,Interface-In,1280.55
1,Interface-Out,1282.45
3,Interface-In,1282.45
8,Storage,1284.01
1,Interface-In,1284.01
3,Interface-Out,1284.44
4,Interface-In,1284.44
6,Input,1285.08
0,Interface-In,1285.08
2,Interface-Out,1286.43
4,Interface-In,1286.43
0,Interface-Out,1287.88
2,Interface-In,1287.88
3,Interface-Out,1288.54
4,Interface-In,1288.54
4,Interface-Out,1289.22
7,Output,1289.22
1,Interface-Out,1291.43
3,Interface-In,1291.43
3,Interface-Out,1292.99
4,Interface-In,1292.99
6,Input,1293.67
8,Storage,1293.67
6,Input,1294.9
0,Interface-In,1294.9
0,Interface-Out,1296.49
2,Interface-In,1296.49
6,Input,1297.29
8,Storage,1297.29
4,Interface-Out,1300.06
7,Output,1300.06
3,Interface-Out,1301.97
4,Interface-In,1301.97
2,Interface-Out,1302.88
4,Interface-In,1302.88
4,Interface-Out,1303.56
7,Output,1303.56
1,Interface-Out,1304.9
3,Interface-In,1304.9
3,Interface-Out,1306.46
4,Interface-In,1306.46
4,Interface-Out,1307.14
7,Output,1307.14
4,Interface-Out,1309.39
7,Output,1309.39
2,Interface-Out,1310.91
4,Interface-In,1310.91
0,Interface-Out,1311.82
2,Interface-In,1311.82
4,Interface-Out,1312.55
7,Output,1312.55
1,Interface-Out,1313.88
4,Interface-In,1313.88
8,Storage,1315.47
1,Interface-In,1315.47
3,Interface-Out,1315.9
4,Interface-In,1315.9
6,Input,1316.82
0,Interface-In,1316.82
2,Interface-Out,1317.89
4,Interface-In,1317.89
4,Interface-Out,1318.56
7,Output,1318.56
8,Storage,1319.46
1,Interface-In,1319.46
6,Input,1320.36
0,Interface-In,1320.36
4,Interface-Out,1321.4
7,Output,1321.4
6,Input,1322.29
0,Interface-In,1322.29
1,Interface-Out,1323.24
3,Interface-In,1323.24
6,Input,1323.87
1,Interface-In,1323.87
4,Interface-Out,1326.8
7,Output,1326.8
3,Interface-Out,1329.05
4,Interface-In,1329.05
8,Storage,1333.05
1,Interface-In,1333.05
0,Interface-Out,1333.48
2,Interface-In,1333.48
4,Interface-Out,1334.1
7,Output,1334.1
0,Interface-Out,1338.57
2,Interface-In,1338.57
1,Interface-Out,1342.55
3,Interface-In,1342.55
4,Interface-Out,1343.43
7,Output,1343.43
2,Interface-Out,1344.62
4,Interface-In,1344.62
1,Interface-Out,1347.04
3,Interface-In,1347.04
3,Interface-Out,1348.36
4,Interface-In,1348.36
4,Interface-Out,1349.09
7,Output,1349.09
1,Interface-Out,1351.53
3,Interface-In,1351.53
6,Input,1352.35
8,Storage,1352.35
1,Interface-Out,1356.02
3,Interface-In,1356.02
3,Interface-Out,1357.58
4,Interface-In,1357.58
4,Interface-Out,1358.26
7,Output,1358.26
0,Interface-Out,1359.16
2,Interface-In,1359.16
6,Input,1359.99
0,Interface-In,1359.99
6,Input,1361.06
0,Interface-In,1361.06
6,Input,1362.06
8,Storage,1362.06
0,Interface-Out,1363.22
2,Interface-In,1363.22
6,Input,1363.82
0,Interface-In,1363.82
1,Interface-Out,1365.0
4,Interface-In,1365.0
8,Storage,1365.89
1,Interface-In,1365.89
4,Interface-Out,1367.63
7,Output,1367.63
0,Interface-Out,1368.49
2,Interface-In,1368.49
1,Interface-Out,1369.49
3,Interface-In,1369.49
4,Interface-Out,1370.39
7,Output,1370.39
4,Interface-Out,1373.22
7,Output,1373.22
1,Interface-Out,1374.36
4,Interface-In,1374.36
8,Storage,1375.18
1,Interface-In,1375.18
3,Interface-Out,1375.62
4,Interface-In,1375.62
4,Interface-Out,1376.38
7,Output,1376.38
1,Interface-Out,1378.47
3,Interface-In,1378.47
6,Input,1379.29
1,Interface-In,1379.29
2,Interface-Out,1380.39
4,Interface-In,1380.39
4,Interface-Out,1381.79
7,Output,1381.79
1,Interface-Out,1382.96
7,Output,1382.96
0,Interface-Out,1384.2
2,Interface-In,1384.2
4,Interface-Out,1385.03
7,Output,1385.03
4,Interface-Out,1387.44
7,Output,1387.44
6,Input,1388.57
8,Storage,1388.57
4,Interface-Out,1390.2
7,Output,1390.2
1,Interface-Out,1391.94
3,Interface-In,1391.94
6,Input,1392.76
8,Storage,1392.76
3,Interface-Out,1394.0
4,Interface-In,1394.0
